0 2 
0.00625 2 
0.0125 1.99984375 
0.01875 1.999531274414062 
0.025 1.999062634271622 
0.03125 1.998437927198412 
0.03750000000000001 1.9976572873831 
0.04375 1.996720885529639 
0.05 1.995628928795365 
0.05625 1.994381660714868 
0.0625 1.992979361109678 
0.06875000000000001 1.991422345983811 
0.07500000000000001 1.989710967405231 
0.08125 1.987845613373288 
0.08750000000000001 1.985826707672206 
0.09375 1.98365470971069 
0.1 1.981330114347748 
0.10625 1.978853451704813 
0.1125 1.976225286964267 
0.11875 1.973446220154474 
0.125 1.970516885921432 
0.13125 1.96743795328718 
0.1375 1.964210125395068 
0.14375 1.960834139242045 
0.15 1.957310765398095 
0.15625 1.953640807712973 
0.1625 1.949825103010409 
0.16875 1.945864520769919 
0.175 1.94175996279642 
0.18125 1.937512362877803 
0.1875 1.933122686430658 
0.19375 1.928591930134336 
0.2 1.923921121553542 
0.20625 1.919111318749658 
0.2125 1.914163609881007 
0.21875 1.90907911279226 
0.225 1.903858974593219 
0.23125 1.898504371227175 
0.2375 1.893016507029097 
0.24375 1.887396614273854 
0.25 1.881645952714739 
0.25625 1.875765809112505 
0.2625 1.869757496755192 
0.26875 1.863622354968964 
0.275 1.85736174862024 
0.28125 1.850977067609358 
0.2875 1.844469726356044 
0.29375 1.837841163276952 
0.3 1.831092840255544 
0.30625 1.824226242104586 
0.3125 1.817242876021529 
0.31875 1.81014427103707 
0.325 1.802931977457157 
0.33125 1.795607566298737 
0.3375 1.788172628719531 
0.34375 1.780628775442121 
0.35 1.772977636172643 
0.35625 1.765220859014387 
0.3625 1.757360109876589 
0.36875 1.749397071878711 
0.375 1.74133344475052 
0.38125 1.733170944228252 
0.3875 1.724911301447164 
0.39375 1.716556262330779 
0.4 1.70810758697712 
0.40625 1.699567049042235 
0.4125 1.690936435121317 
0.41875 1.682217544127723 
0.425 1.673412186670179 
0.43125 1.664522184428494 
0.4375 1.655549369528059 
0.44375 1.646495583913452 
0.45 1.637362678721432 
0.45625 1.628152513653624 
0.4625 1.618866956349194 
0.46875 1.6095078817578 
0.475 1.600077171513125 
0.48125 1.590576713307266 
0.4875 1.581008400266277 
0.49375 1.571374130327154 
0.5 1.561675805616542 
0.50625 1.551915331831438 
0.5125000000000001 1.542094617622192 
0.51875 1.53221557397805 
0.525 1.522280113615536 
0.53125 1.512290150369934 
0.5375 1.502247598590134 
0.5437500000000001 1.492154372537106 
0.55 1.482012385786268 
0.55625 1.471823550633988 
0.5625 1.461589777508486 
0.56875 1.451312974385379 
0.5750000000000001 1.440995046208108 
0.58125 1.430637894313487 
0.5875 1.420243415862616 
0.59375 1.409813503277375 
0.6000000000000001 1.399350043682738 
0.6062500000000001 1.388854918355118 
0.6125 1.378330002176958 
0.61875 1.36777716309779 
0.625 1.357198261601956 
0.6312500000000001 1.346595150183191 
0.6375000000000001 1.335969672826276 
0.64375 1.325323664495942 
0.65 1.314658950633201 
0.65625 1.303977346659306 
0.6625000000000001 1.293280657487492 
0.6687500000000001 1.282570677042673 
0.675 1.27184918778927 
0.68125 1.261117960267298 
0.6875 1.250378752636897 
0.6937500000000001 1.239633310231423 
0.7000000000000001 1.22888336511926 
0.70625 1.218130635674467 
0.7125 1.207376826156403 
0.71875 1.196623626298448 
0.7250000000000001 1.185872710905922 
0.7312500000000001 1.175125739463337 
