0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 
0.01000000000000 1.00334168335880 1.00250500834065 1.00200328034816 1.00159880389583 0.95923269327614 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 
0.02000000000000 1.00670013377879 1.00502006683545 1.00401337244094 1.00333907848693 1.00169872396805 0.87430063189231 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 
0.03000000000000 1.01007545225980 1.00754522596663 1.00603012998380 1.00502212861966 1.00440917585841 1.02341546302895 0.00000000000000 0.00000000000000 0.00000000000000 0.00000000000000 
0.04000000000000 1.01346774048522 1.01008053639967 1.00805363847933 1.00670487571119 1.00575797690183 1.00407963193883 1.36609473733174 0.00000000000000 0.00000000000000 0.00000000000000 
0.05000000000000 1.01687710081926 1.01262604915675 1.01008393244228 1.00839324090884 1.00718921203224 1.00701527117053 1.14596332423389 0.00000000000000 0.00000000000000 0.00000000000000 
0.06000000000000 1.02030363631088 1.01518181554337 1.01212103636388 1.01008635612066 1.00863761787195 1.00742459641912 1.01275488528907 0.00000000000000 0.00000000000000 0.00000000000000 
0.07000000000000 1.02374745070060 1.01774788717151 1.01416498123234 1.01178436129721 1.01008917250086 1.00884035207581 1.00946155918916 1.99673715004449 0.00000000000000 0.00000000000000 
0.08000000000000 1.02720864842455 1.02032431592222 1.01621579601772 1.01348725147898 1.01154436389639 1.01010965949033 1.00856213029570 1.20066920273297 0.00000000000000 0.00000000000000 
0.09000000000000 1.03068733461984 1.02291115399546 1.01827351086997 1.01519504979390 1.01300321846506 1.01136564676329 1.01078070422612 1.03989784385404 0.00000000000000 0.00000000000000 
0.10000000000000 1.03418361512952 1.02550845388638 1.02033815545965 1.01690777398744 1.01446627098767 1.01264436835891 1.01167074717523 1.04748210105754 0.00000000000000 0.00000000000000 
