       -0.825826        0.0533601 
       -0.823824        0.0350482 
       -0.821822        0.0166623 
        -0.81982       -0.0016612 
       -0.817818       -0.0197902 
       -0.815816       -0.0375982 
       -0.813814       -0.0549644 
       -0.811812       -0.0717747 
        -0.80981       -0.0879222 
       -0.807808        -0.103307 
       -0.805806        -0.117839 
       -0.803804        -0.131433 
       -0.801802        -0.144016 
         -0.7998        -0.155522 
       -0.797798        -0.165893 
       -0.795796        -0.175082 
       -0.793794        -0.183048 
       -0.791792        -0.189762 
        -0.78979        -0.195202 
       -0.787788        -0.199354 
       -0.785786        -0.202215 
       -0.783784        -0.203786 
       -0.781782         -0.20408 
        -0.77978        -0.203115 
       -0.777778        -0.200917 
       -0.775776        -0.197519 
       -0.773774        -0.192959 
       -0.771772        -0.187283 
        -0.76977        -0.180541 
       -0.767768        -0.172789 
       -0.765766        -0.164087 
       -0.763764        -0.154499 
       -0.761762        -0.144093 
        -0.75976         -0.13294 
       -0.757758        -0.121113 
       -0.755756         -0.10869 
       -0.753754       -0.0957462 
       -0.751752       -0.0823616 
        -0.74975       -0.0686157 
       -0.747748       -0.0545882 
       -0.745746       -0.0403589 
       -0.743744       -0.0260071 
       -0.741742       -0.0116111 
        -0.73974       0.00275212 
       -0.737738        0.0170072 
       -0.735736        0.0310808 
       -0.733734         0.044902 
       -0.731732        0.0584026 
        -0.72973        0.0715171 
       -0.727728        0.0841834 
       -0.725726        0.0963427 
       -0.723724          0.10794 
       -0.721722         0.118924 
        -0.71972         0.129246 
       -0.717718         0.138865 
       -0.715716          0.14774 
       -0.713714         0.155838 
       -0.711712         0.163127 
        -0.70971         0.169582 
       -0.707708         0.175181 
       -0.705706         0.179907 
       -0.703704         0.183748 
       -0.701702         0.186694 
         -0.6997         0.188743 
       -0.697698         0.189894 
       -0.695696         0.190151 
       -0.693694         0.189524 
       -0.691692         0.188024 
        -0.68969         0.185668 
       -0.687688         0.182476 
       -0.685686         0.178469 
       -0.683684         0.173676 
       -0.681682         0.168126 
        -0.67968          0.16185 
       -0.677678         0.154885 
       -0.675676         0.147268 
       -0.673674         0.139039 
       -0.671672          0.13024 
        -0.66967         0.120915 
       -0.667668         0.111109 
       -0.665666          0.10087 
       -0.663664        0.0902454 
       -0.661662         0.079284 
        -0.65966         0.068036 
       -0.657658        0.0565515 
       -0.655656        0.0448812 
       -0.653654        0.0330756 
       -0.651652        0.0211852 
        -0.64965       0.00926037 
       -0.647648      -0.00264943 
       -0.645646       -0.0144952 
       -0.643644       -0.0262291 
       -0.641642        -0.037804 
        -0.63964       -0.0491743 
       -0.637638       -0.0602959 
       -0.635636       -0.0711261 
       -0.633634       -0.0816238 
       -0.631632       -0.0917499 
        -0.62963        -0.101467 
       -0.627628        -0.110741 
       -0.625626        -0.119538 
       -0.623624        -0.127828 
       -0.621622        -0.135582 
        -0.61962        -0.142774 
       -0.617618        -0.149382 
       -0.615616        -0.155384 
       -0.613614        -0.160762 
       -0.611612        -0.165499 
        -0.60961        -0.169585 
       -0.607608        -0.173006 
       -0.605606        -0.175757 
       -0.603604        -0.177831 
       -0.601602        -0.179226 
         -0.5996        -0.179941 
       -0.597598         -0.17998 
       -0.595596        -0.179347 
       -0.593594        -0.178049 
       -0.591592        -0.176096 
        -0.58959        -0.173501 
       -0.587588        -0.170276 
       -0.585586        -0.166439 
       -0.583584        -0.162007 
       -0.581582        -0.157002 
        -0.57958        -0.151445 
       -0.577578         -0.14536 
       -0.575576        -0.138773 
       -0.573574         -0.13171 
       -0.571572          -0.1242 
        -0.56957        -0.116273 
       -0.567568         -0.10796 
       -0.565566        -0.099292 
       -0.563564       -0.0903026 
       -0.561562       -0.0810252 
        -0.55956       -0.0714942 
       -0.557558       -0.0617444 
       -0.555556       -0.0518111 
       -0.553554       -0.0417297 
       -0.551552       -0.0315361 
        -0.54955        -0.021266 
       -0.547548        -0.010955 
       -0.545546     -0.000638731 
       -0.543544       0.00964772 
       -0.541542        0.0198696 
        -0.53954        0.0299927 
       -0.537538        0.0399834 
       -0.535536         0.049809 
       -0.533534        0.0594375 
       -0.531532        0.0688378 
        -0.52953        0.0779799 
       -0.527528         0.086835 
       -0.525526        0.0953755 
       -0.523524         0.103575 
       -0.521522         0.111408 
        -0.51952         0.118851 
       -0.517518         0.125883 
       -0.515516         0.132481 
       -0.513514         0.138628 
       -0.511512         0.144306 
        -0.50951         0.149499 
       -0.507508         0.154193 
       -0.505506         0.158376 
       -0.503504         0.162036 
       -0.501502         0.165165 
       -0.499499         0.167756 
       -0.497497         0.169804 
       -0.495495         0.171304 
       -0.493493         0.172256 
       -0.491491         0.172658 
       -0.489489         0.172512 
       -0.487487         0.171822 
       -0.485485         0.170593 
       -0.483483         0.168831 
       -0.481481         0.166544 
       -0.479479         0.163742 
       -0.477477         0.160437 
       -0.475475         0.156641 
       -0.473473         0.152368 
       -0.471471         0.147634 
       -0.469469         0.142456 
       -0.467467         0.136851 
       -0.465465         0.130839 
       -0.463463         0.124441 
       -0.461461         0.117677 
       -0.459459          0.11057 
       -0.457457         0.103142 
       -0.455455         0.095419 
       -0.453453        0.0874243 
       -0.451451        0.0791836 
       -0.449449        0.0707227 
       -0.447447         0.062068 
       -0.445445        0.0532463 
       -0.443443        0.0442847 
       -0.441441        0.0352105 
       -0.439439        0.0260511 
       -0.437437        0.0168341 
       -0.435435       0.00758707 
       -0.433433      -0.00166259 
       -0.431431       -0.0108876 
       -0.429429       -0.0200609 
       -0.427427       -0.0291559 
       -0.425425       -0.0381461 
       -0.423423       -0.0470058 
       -0.421421       -0.0557097 
       -0.419419       -0.0642331 
       -0.417417       -0.0725519 
       -0.415415       -0.0806429 
       -0.413413       -0.0884835 
       -0.411411       -0.0960522 
       -0.409409        -0.103328 
       -0.407407        -0.110292 
       -0.405405        -0.116924 
       -0.403403        -0.123207 
       -0.401401        -0.129125 
       -0.399399        -0.134662 
       -0.397397        -0.139803 
       -0.395395        -0.144536 
       -0.393393        -0.148849 
       -0.391391         -0.15273 
       -0.389389        -0.156171 
       -0.387387        -0.159164 
       -0.385385        -0.161701 
       -0.383383        -0.163778 
       -0.381381         -0.16539 
       -0.379379        -0.166533 
       -0.377377        -0.167208 
       -0.375375        -0.167413 
       -0.373373         -0.16715 
       -0.371371         -0.16642 
       -0.369369        -0.165228 
       -0.367367        -0.163578 
       -0.365365        -0.161477 
       -0.363363        -0.158932 
       -0.361361        -0.155951 
       -0.359359        -0.152544 
       -0.357357        -0.148723 
       -0.355355        -0.144497 
       -0.353353        -0.139882 
       -0.351351        -0.134889 
       -0.349349        -0.129536 
       -0.347347        -0.123836 
       -0.345345        -0.117807 
       -0.343343        -0.111466 
       -0.341341        -0.104831 
       -0.339339       -0.0979213 
       -0.337337       -0.0907565 
       -0.335335       -0.0833566 
       -0.333333       -0.0757422 
       -0.331331       -0.0679346 
       -0.329329       -0.0599552 
       -0.327327        -0.051826 
       -0.325325       -0.0435693 
       -0.323323       -0.0352076 
       -0.321321       -0.0267634 
       -0.319319       -0.0182597 
       -0.317317      -0.00971918 
       -0.315315      -0.00116477 
       -0.313313       0.00738077 
       -0.311311        0.0158948 
       -0.309309        0.0243547 
       -0.307307        0.0327384 
       -0.305305        0.0410239 
       -0.303303        0.0491895 
       -0.301301         0.057214 
       -0.299299        0.0650767 
       -0.297297        0.0727574 
       -0.295295        0.0802362 
       -0.293293        0.0874942 
       -0.291291        0.0945128 
       -0.289289         0.101274 
       -0.287287         0.107762 
       -0.285285         0.113959 
       -0.283283          0.11985 
       -0.281281         0.125421 
       -0.279279         0.130658 
       -0.277277         0.135548 
       -0.275275         0.140079 
       -0.273273         0.144241 
       -0.271271         0.148023 
       -0.269269         0.151417 
       -0.267267         0.154415 
       -0.265265          0.15701 
       -0.263263         0.159196 
       -0.261261         0.160968 
       -0.259259         0.162323 
       -0.257257         0.163259 
       -0.255255         0.163773 
       -0.253253         0.163866 
       -0.251251         0.163538 
       -0.249249         0.162791 
       -0.247247         0.161628 
       -0.245245         0.160052 
       -0.243243         0.158068 
       -0.241241         0.155683 
       -0.239239         0.152903 
       -0.237237         0.149736 
       -0.235235         0.146191 
       -0.233233         0.142278 
       -0.231231         0.138007 
       -0.229229          0.13339 
       -0.227227         0.128439 
       -0.225225         0.123167 
       -0.223223         0.117588 
       -0.221221         0.111718 
       -0.219219          0.10557 
       -0.217217        0.0991615 
       -0.215215        0.0925088 
       -0.213213         0.085629 
       -0.211211        0.0785397 
       -0.209209        0.0712592 
       -0.207207        0.0638059 
       -0.205205        0.0561988 
       -0.203203        0.0484573 
       -0.201201        0.0406009 
       -0.199199        0.0326493 
       -0.197197        0.0246227 
       -0.195195        0.0165411 
       -0.193193       0.00842466 
       -0.191191      0.000293749 
       -0.189189      -0.00783144 
       -0.187187       -0.0159307 
       -0.185185       -0.0239841 
       -0.183183       -0.0319715 
       -0.181181       -0.0398734 
       -0.179179       -0.0476703 
       -0.177177        -0.055343 
       -0.175175       -0.0628728 
       -0.173173       -0.0702413 
       -0.171171       -0.0774304 
       -0.169169       -0.0844228 
       -0.167167       -0.0912014 
       -0.165165       -0.0977499 
       -0.163163        -0.104052 
       -0.161161        -0.110094 
       -0.159159        -0.115859 
       -0.157157        -0.121335 
       -0.155155        -0.126509 
       -0.153153        -0.131368 
       -0.151151          -0.1359 
       -0.149149        -0.140095 
       -0.147147        -0.143944 
       -0.145145        -0.147436 
       -0.143143        -0.150564 
       -0.141141        -0.153321 
       -0.139139        -0.155701 
       -0.137137        -0.157697 
       -0.135135        -0.159306 
       -0.133133        -0.160524 
       -0.131131        -0.161349 
       -0.129129        -0.161778 
       -0.127127        -0.161812 
       -0.125125         -0.16145 
       -0.123123        -0.160695 
       -0.121121        -0.159547 
       -0.119119        -0.158011 
       -0.117117        -0.156091 
       -0.115115        -0.153791 
       -0.113113        -0.151117 
       -0.111111        -0.148076 
       -0.109109        -0.144677 
       -0.107107        -0.140927 
       -0.105105        -0.136836 
       -0.103103        -0.132414 
       -0.101101        -0.127673 
      -0.0990991        -0.122623 
      -0.0970971        -0.117277 
      -0.0950951        -0.111649 
      -0.0930931        -0.105752 
      -0.0910911       -0.0996014 
      -0.0890891       -0.0932113 
      -0.0870871       -0.0865977 
      -0.0850851       -0.0797765 
      -0.0830831       -0.0727646 
      -0.0810811       -0.0655789 
      -0.0790791       -0.0582368 
      -0.0770771       -0.0507562 
      -0.0750751       -0.0431551 
      -0.0730731        -0.035452 
      -0.0710711       -0.0276655 
      -0.0690691       -0.0198144 
      -0.0670671       -0.0119176 
      -0.0650651      -0.00399417 
      -0.0630631       0.00393685 
      -0.0610611        0.0118564 
      -0.0590591        0.0197453 
      -0.0570571        0.0275848 
      -0.0550551        0.0353559 
      -0.0530531          0.04304 
      -0.0510511        0.0506188 
       -0.049049         0.058074 
       -0.047047        0.0653877 
       -0.045045        0.0725426 
       -0.043043        0.0795214 
       -0.041041        0.0863074 
       -0.039039        0.0928845 
       -0.037037         0.099237 
       -0.035035          0.10535 
       -0.033033         0.111208 
       -0.031031         0.116797 
       -0.029029         0.122105 
       -0.027027         0.127119 
       -0.025025         0.131826 
       -0.023023         0.136215 
       -0.021021         0.140277 
       -0.019019            0.144 
       -0.017017         0.147378 
       -0.015015           0.1504 
       -0.013013          0.15306 
       -0.011011         0.155353 
     -0.00900901         0.157271 
     -0.00700701         0.158812 
     -0.00500501          0.15997 
       -0.003003         0.160744 
       -0.001001         0.161132 
        0.001001         0.161132 
        0.003003         0.160744 
      0.00500501          0.15997 
      0.00700701         0.158812 
      0.00900901         0.157271 
        0.011011         0.155353 
        0.013013          0.15306 
        0.015015           0.1504 
        0.017017         0.147378 
        0.019019            0.144 
        0.021021         0.140277 
        0.023023         0.136215 
        0.025025         0.131826 
        0.027027         0.127119 
        0.029029         0.122105 
        0.031031         0.116797 
        0.033033         0.111208 
        0.035035          0.10535 
        0.037037         0.099237 
        0.039039        0.0928845 
        0.041041        0.0863074 
        0.043043        0.0795214 
        0.045045        0.0725426 
        0.047047        0.0653877 
        0.049049         0.058074 
       0.0510511        0.0506188 
       0.0530531          0.04304 
       0.0550551        0.0353559 
       0.0570571        0.0275848 
       0.0590591        0.0197453 
       0.0610611        0.0118564 
       0.0630631       0.00393685 
       0.0650651      -0.00399417 
       0.0670671       -0.0119176 
       0.0690691       -0.0198144 
       0.0710711       -0.0276655 
       0.0730731        -0.035452 
       0.0750751       -0.0431551 
       0.0770771       -0.0507562 
       0.0790791       -0.0582368 
       0.0810811       -0.0655789 
       0.0830831       -0.0727646 
       0.0850851       -0.0797765 
       0.0870871       -0.0865977 
       0.0890891       -0.0932113 
       0.0910911       -0.0996014 
       0.0930931        -0.105752 
       0.0950951        -0.111649 
       0.0970971        -0.117277 
       0.0990991        -0.122623 
        0.101101        -0.127673 
        0.103103        -0.132414 
        0.105105        -0.136836 
        0.107107        -0.140927 
        0.109109        -0.144677 
        0.111111        -0.148076 
        0.113113        -0.151117 
        0.115115        -0.153791 
        0.117117        -0.156091 
        0.119119        -0.158011 
        0.121121        -0.159547 
        0.123123        -0.160695 
        0.125125         -0.16145 
        0.127127        -0.161812 
        0.129129        -0.161778 
        0.131131        -0.161349 
        0.133133        -0.160524 
        0.135135        -0.159306 
        0.137137        -0.157697 
        0.139139        -0.155701 
        0.141141        -0.153321 
        0.143143        -0.150564 
        0.145145        -0.147436 
        0.147147        -0.143944 
        0.149149        -0.140095 
        0.151151          -0.1359 
        0.153153        -0.131368 
        0.155155        -0.126509 
        0.157157        -0.121335 
        0.159159        -0.115859 
        0.161161        -0.110094 
        0.163163        -0.104052 
        0.165165       -0.0977499 
        0.167167       -0.0912014 
        0.169169       -0.0844228 
        0.171171       -0.0774304 
        0.173173       -0.0702413 
        0.175175       -0.0628728 
        0.177177        -0.055343 
        0.179179       -0.0476703 
        0.181181       -0.0398734 
        0.183183       -0.0319715 
        0.185185       -0.0239841 
        0.187187       -0.0159307 
        0.189189      -0.00783144 
        0.191191      0.000293749 
        0.193193       0.00842466 
        0.195195        0.0165411 
        0.197197        0.0246227 
        0.199199        0.0326493 
        0.201201        0.0406009 
        0.203203        0.0484573 
        0.205205        0.0561988 
        0.207207        0.0638059 
        0.209209        0.0712592 
        0.211211        0.0785397 
        0.213213         0.085629 
        0.215215        0.0925088 
        0.217217        0.0991615 
        0.219219          0.10557 
        0.221221         0.111718 
        0.223223         0.117588 
        0.225225         0.123167 
        0.227227         0.128439 
        0.229229          0.13339 
        0.231231         0.138007 
        0.233233         0.142278 
        0.235235         0.146191 
        0.237237         0.149736 
        0.239239         0.152903 
        0.241241         0.155683 
        0.243243         0.158068 
        0.245245         0.160052 
        0.247247         0.161628 
        0.249249         0.162791 
        0.251251         0.163538 
        0.253253         0.163866 
        0.255255         0.163773 
        0.257257         0.163259 
        0.259259         0.162323 
        0.261261         0.160968 
        0.263263         0.159196 
        0.265265          0.15701 
        0.267267         0.154415 
        0.269269         0.151417 
        0.271271         0.148023 
        0.273273         0.144241 
        0.275275         0.140079 
        0.277277         0.135548 
        0.279279         0.130658 
        0.281281         0.125421 
        0.283283          0.11985 
        0.285285         0.113959 
        0.287287         0.107762 
        0.289289         0.101274 
        0.291291        0.0945128 
        0.293293        0.0874942 
        0.295295        0.0802362 
        0.297297        0.0727574 
        0.299299        0.0650767 
        0.301301         0.057214 
        0.303303        0.0491895 
        0.305305        0.0410239 
        0.307307        0.0327384 
        0.309309        0.0243547 
        0.311311        0.0158948 
        0.313313       0.00738077 
        0.315315      -0.00116477 
        0.317317      -0.00971918 
        0.319319       -0.0182597 
        0.321321       -0.0267634 
        0.323323       -0.0352076 
        0.325325       -0.0435693 
        0.327327        -0.051826 
        0.329329       -0.0599552 
        0.331331       -0.0679346 
        0.333333       -0.0757422 
        0.335335       -0.0833566 
        0.337337       -0.0907565 
        0.339339       -0.0979213 
        0.341341        -0.104831 
        0.343343        -0.111466 
        0.345345        -0.117807 
        0.347347        -0.123836 
        0.349349        -0.129536 
        0.351351        -0.134889 
        0.353353        -0.139882 
        0.355355        -0.144497 
        0.357357        -0.148723 
        0.359359        -0.152544 
        0.361361        -0.155951 
        0.363363        -0.158932 
        0.365365        -0.161477 
        0.367367        -0.163578 
        0.369369        -0.165228 
        0.371371         -0.16642 
        0.373373         -0.16715 
        0.375375        -0.167413 
        0.377377        -0.167208 
        0.379379        -0.166533 
        0.381381         -0.16539 
        0.383383        -0.163778 
        0.385385        -0.161701 
        0.387387        -0.159164 
        0.389389        -0.156171 
        0.391391         -0.15273 
        0.393393        -0.148849 
        0.395395        -0.144536 
        0.397397        -0.139803 
        0.399399        -0.134662 
        0.401401        -0.129125 
        0.403403        -0.123207 
        0.405405        -0.116924 
        0.407407        -0.110292 
        0.409409        -0.103328 
        0.411411       -0.0960522 
        0.413413       -0.0884835 
        0.415415       -0.0806429 
        0.417417       -0.0725519 
        0.419419       -0.0642331 
        0.421421       -0.0557097 
        0.423423       -0.0470058 
        0.425425       -0.0381461 
        0.427427       -0.0291559 
        0.429429       -0.0200609 
        0.431431       -0.0108876 
        0.433433      -0.00166259 
        0.435435       0.00758707 
        0.437437        0.0168341 
        0.439439        0.0260511 
        0.441441        0.0352105 
        0.443443        0.0442847 
        0.445445        0.0532463 
        0.447447         0.062068 
        0.449449        0.0707227 
        0.451451        0.0791836 
        0.453453        0.0874243 
        0.455455         0.095419 
        0.457457         0.103142 
        0.459459          0.11057 
        0.461461         0.117677 
        0.463463         0.124441 
        0.465465         0.130839 
        0.467467         0.136851 
        0.469469         0.142456 
        0.471471         0.147634 
        0.473473         0.152368 
        0.475475         0.156641 
        0.477477         0.160437 
        0.479479         0.163742 
        0.481481         0.166544 
        0.483483         0.168831 
        0.485485         0.170593 
        0.487487         0.171822 
        0.489489         0.172512 
        0.491491         0.172658 
        0.493493         0.172256 
        0.495495         0.171304 
        0.497497         0.169804 
        0.499499         0.167756 
        0.501502         0.165165 
        0.503504         0.162036 
        0.505506         0.158376 
        0.507508         0.154193 
         0.50951         0.149499 
        0.511512         0.144306 
        0.513514         0.138628 
        0.515516         0.132481 
        0.517518         0.125883 
         0.51952         0.118851 
        0.521522         0.111408 
        0.523524         0.103575 
        0.525526        0.0953755 
        0.527528         0.086835 
         0.52953        0.0779799 
        0.531532        0.0688378 
        0.533534        0.0594375 
        0.535536         0.049809 
        0.537538        0.0399834 
         0.53954        0.0299927 
        0.541542        0.0198696 
        0.543544       0.00964772 
        0.545546     -0.000638731 
        0.547548        -0.010955 
         0.54955        -0.021266 
        0.551552       -0.0315361 
        0.553554       -0.0417297 
        0.555556       -0.0518111 
        0.557558       -0.0617444 
         0.55956       -0.0714942 
        0.561562       -0.0810252 
        0.563564       -0.0903026 
        0.565566        -0.099292 
        0.567568         -0.10796 
         0.56957        -0.116273 
        0.571572          -0.1242 
        0.573574         -0.13171 
        0.575576        -0.138773 
        0.577578         -0.14536 
         0.57958        -0.151445 
        0.581582        -0.157002 
        0.583584        -0.162007 
        0.585586        -0.166439 
        0.587588        -0.170276 
         0.58959        -0.173501 
        0.591592        -0.176096 
        0.593594        -0.178049 
        0.595596        -0.179347 
        0.597598         -0.17998 
          0.5996        -0.179941 
        0.601602        -0.179226 
        0.603604        -0.177831 
        0.605606        -0.175757 
        0.607608        -0.173006 
         0.60961        -0.169585 
        0.611612        -0.165499 
        0.613614        -0.160762 
        0.615616        -0.155384 
        0.617618        -0.149382 
         0.61962        -0.142774 
        0.621622        -0.135582 
        0.623624        -0.127828 
        0.625626        -0.119538 
        0.627628        -0.110741 
         0.62963        -0.101467 
        0.631632       -0.0917499 
        0.633634       -0.0816238 
        0.635636       -0.0711261 
        0.637638       -0.0602959 
         0.63964       -0.0491743 
        0.641642        -0.037804 
        0.643644       -0.0262291 
        0.645646       -0.0144952 
        0.647648      -0.00264943 
         0.64965       0.00926037 
        0.651652        0.0211852 
        0.653654        0.0330756 
        0.655656        0.0448812 
        0.657658        0.0565515 
         0.65966         0.068036 
        0.661662         0.079284 
        0.663664        0.0902454 
        0.665666          0.10087 
        0.667668         0.111109 
         0.66967         0.120915 
        0.671672          0.13024 
        0.673674         0.139039 
        0.675676         0.147268 
        0.677678         0.154885 
         0.67968          0.16185 
        0.681682         0.168126 
        0.683684         0.173676 
        0.685686         0.178469 
        0.687688         0.182476 
         0.68969         0.185668 
        0.691692         0.188024 
        0.693694         0.189524 
        0.695696         0.190151 
        0.697698         0.189894 
          0.6997         0.188743 
        0.701702         0.186694 
        0.703704         0.183748 
        0.705706         0.179907 
        0.707708         0.175181 
         0.70971         0.169582 
        0.711712         0.163127 
        0.713714         0.155838 
        0.715716          0.14774 
        0.717718         0.138865 
         0.71972         0.129246 
        0.721722         0.118924 
        0.723724          0.10794 
        0.725726        0.0963427 
        0.727728        0.0841834 
         0.72973        0.0715171 
        0.731732        0.0584026 
        0.733734         0.044902 
        0.735736        0.0310808 
        0.737738        0.0170072 
         0.73974       0.00275212 
        0.741742       -0.0116111 
        0.743744       -0.0260071 
        0.745746       -0.0403589 
        0.747748       -0.0545882 
         0.74975       -0.0686157 
        0.751752       -0.0823616 
        0.753754       -0.0957462 
        0.755756         -0.10869 
        0.757758        -0.121113 
         0.75976         -0.13294 
        0.761762        -0.144093 
        0.763764        -0.154499 
        0.765766        -0.164087 
        0.767768        -0.172789 
         0.76977        -0.180541 
        0.771772        -0.187283 
        0.773774        -0.192959 
        0.775776        -0.197519 
        0.777778        -0.200917 
         0.77978        -0.203115 
        0.781782         -0.20408 
        0.783784        -0.203786 
        0.785786        -0.202215 
        0.787788        -0.199354 
         0.78979        -0.195202 
        0.791792        -0.189762 
        0.793794        -0.183048 
        0.795796        -0.175082 
        0.797798        -0.165893 
          0.7998        -0.155522 
        0.801802        -0.144016 
        0.803804        -0.131433 
        0.805806        -0.117839 
        0.807808        -0.103307 
         0.80981       -0.0879222 
        0.811812       -0.0717747 
        0.813814       -0.0549644 
        0.815816       -0.0375982 
        0.817818       -0.0197902 
         0.81982       -0.0016612 
        0.821822        0.0166623 
        0.823824        0.0350482 
        0.825826        0.0533601 
        0.827828        0.0714578 
         0.82983        0.0891983 
        0.831832         0.106437 
        0.833834         0.123027 
        0.835836         0.138825 
        0.837838         0.153686 
         0.83984         0.167468 
        0.841842         0.180034 
        0.843844         0.191253 
        0.845846         0.200999 
        0.847848         0.209153 
         0.84985         0.215607 
        0.851852         0.220264 
        0.853854         0.223038 
        0.855856         0.223856 
        0.857858          0.22266 
         0.85986          0.21941 
        0.861862          0.21408 
        0.863864         0.206665 
        0.865866         0.197177 
        0.867868         0.185651 
         0.86987         0.172141 
        0.871872         0.156725 
        0.873874         0.139501 
        0.875876         0.120593 
        0.877878         0.100143 
         0.87988        0.0783213 
        0.881882        0.0553168 
        0.883884        0.0313419 
        0.885886       0.00662964 
        0.887888       -0.0185672 
         0.88989       -0.0439776 
        0.891892       -0.0693138 
        0.893894        -0.094274 
        0.895896        -0.118545 
        0.897898        -0.141804 
          0.8999        -0.163722 
        0.901902        -0.183972 
        0.903904        -0.202224 
        0.905906        -0.218159 
        0.907908        -0.231466 
         0.90991        -0.241853 
        0.911912        -0.249049 
        0.913914        -0.252811 
        0.915916        -0.252931 
        0.917918        -0.249239 
         0.91992        -0.241612 
        0.921922         -0.22998 
        0.923924        -0.214333 
        0.925926        -0.194724 
        0.927928        -0.171279 
         0.92993          -0.1442 
        0.931932         -0.11377 
        0.933934       -0.0803599 
        0.935936       -0.0444275 
        0.937938      -0.00652276 
         0.93994        0.0327128 
        0.941942         0.072547 
        0.943944         0.112161 
        0.945946         0.150653 
        0.947948          0.18705 
         0.94995         0.220318 
        0.951952         0.249376 
        0.953954         0.273121 
        0.955956         0.290447 
        0.957958         0.300283 
         0.95996         0.301623 
        0.961962         0.293577 
        0.963964         0.275419 
        0.965966          0.24665 
        0.967968         0.207074 
         0.96997         0.156873 
        0.971972        0.0967121 
        0.973974        0.0278407 
        0.975976       -0.0477767 
        0.977978        -0.127321 
         0.97998        -0.206958 
        0.981982        -0.281655 
        0.983984         -0.34498 
        0.985986        -0.388872 
        0.987988        -0.403384 
         0.98999        -0.376401 
        0.991992        -0.293319 
        0.993994        -0.136693 
        0.995996         0.114151 
        0.997998         0.483555 
               1                1 
