              20      0.000248551 
              40      6.21417e-05 
              80      1.55357e-05 
             160      3.88394e-06 
             320      9.70985e-07 
             640      2.42746e-07 
            1280      6.06866e-08 
            2560      1.51717e-08 
            5120      3.79291e-09 
           10240      9.48228e-10 
